comment,raw_score,length,normalized_score,class
"I've always thought Seviper deserved an evolution, I hope showing it means they're finally giving it a chance maybe similar to a Hisuian evolution? Either way I'm hyped",2.0,27,0.07407407407407407,positive
Who’s where after gen 10 got announced,0,7,0.0,neutral
"Depending on the evolutions, i might actually pick a fire starter for once. I'm excited to see how a fire alligator turns out. The grass starter is adorable too.",0,28,0.0,neutral
"I hope this shares the QoL improvements PLA introduced. Catching and transitioning to battles is so seamless, and it seems like it'd be hard to go back. And the ability to freely change up movesets absolutely HAS to stay.",0,38,0.0,neutral
"It feels kinda nostalgic, seeing a new <span class=""ytAttributedStringItalicized"" dir=""auto"" style=""font-weight: 400;"">Pokémon",0,8,0.0,neutral
"recommending this to me less than 24 hours before pokemon day is crazy<span class=""ytAttributedStringInlineBlockMod"" style=""margin-left: 2px; margin-right: 2px;""><img alt=""😭"" class=""ytCoreImageHost ytAttributedStringImageElement ytAttributedStringImageAlignmentVerticalCenter ytCoreImageContentModeScaleToFill ytCoreImageLoaded"" style=""height: 16px; width: 16px;"" src=""./scarlet_files/emoji_u1f62d.png"">",0,13,0.0,neutral
"As much as I love Legends Arceus, they really should be taking their time with their next release. I think most fans wouldn't mind waiting if it means the devs have time to do quality work on the game. Legends is a step in the right direction, but imagine if they took their time and had Pokemon Snap level graphics and pokemon behaviors/movements- it would be so sick!!edit: yes I understand pokemon snap level graphics is not realistic, but one can dream! Though you can't deny how choppy the graphics can be in legends, whenever I throw a pokeball in the water it looks like a crunchy JPEG superimposed over the water animation.",2.0,108,0.018518518518518517,positive
"I love all three starters so much, gonna be one of the hardest choices in a while",1.0,16,0.0625,positive
"When i first saw the starters i thought it was just a very well made fanmade pokemon but no, straight up gen 9. So excited",-2.0,23,-0.08695652173913043,negative
there’s a reason this has appeared to me today,0,9,0.0,neutral
"I’m surprised it’s releasing so soon! I really hope they can take their time with it and delay it if they must to make it the best they possibly can. I’m really looking forward to learning more about this region, and the starters looks interesting!",3.0,44,0.06818181818181818,positive
If they follow the Pokémon Legends format and improve upon it this game has potential to be the best we have seen yet! Can’t wait to see what they do!,3.0,30,0.1,positive
I can't wait to see the evolutions of the starters. The fire starter is probably my favorite right now.,0.0,18,0.0,neutral
"I love that you can see an actual map of Spain in the live action portion. The food in the table is also a big indication of Spain, along the modernist art indications in the game footage or the mediterranean stile house.",0.0,41,0.0,neutral
"Wow I didn't remember how bad it was <span class=""ytAttributedStringInlineBlockMod"" style=""margin-left: 2px; margin-right: 2px;""><img alt=""😂"" class=""ytCoreImageHost ytAttributedStringImageElement ytAttributedStringImageAlignmentVerticalCenter ytCoreImageContentModeScaleToFill ytCoreImageLoaded"" style=""height: 16px; width: 16px;"" src=""./scarlet_files/emoji_u1f602.png"">",-1.0,8,-0.125,negative
Can already tell the Croc won't be on all fours lol...Let's pray for the cat.,0,15,0.0,neutral
"Really hope you guys take your time with this one, delay it if you must, whatever it may be to make this nice and polished. This game has so much potential, just please don’t rush it out lmao",1.0,38,0.02631578947368421,positive
I got nostalgia seeing that switch in the game. Always loved how in every Pokémon game the trainer will have a Nintendo system of its current gen. This game got me sold!,1.0,31,0.03225806451612903,positive
Say hi if you're ready for the tenth gen trailer and crossing your fingers that it'll deliver for all of us.,0,20,0.0,neutral
"I was not expecting this trailer right now. I'm just glad they see that they did legends arceus right and moved the whole idea into a main game. Lets hope it still holds up, cuz I am beyond excited!",1.0,36,0.027777777777777776,positive
"The fact that there is a fence surrounding the starting house makes me wonder if we will be able to fall and take damage as a player in this game. I am really enjoying in PLA the danger of the environement and the pokémons attacking us, so I really hope it is coming back",0,52,0.0,neutral
"Personally I think the fire dino is based off of a chilli/pepper. You can see its body tapering to a point with the tail, and it has a stalk coming out of its head, which resembles the shape of a chilli. The spiciness of chillies works with the fire typing. Additionally, the new region gives off some Spanish vibes and Spanish food commonly makes use of peppers.Edit: a few people have pointed out that chillies are more Mexican than Spanish, which is a fair criticism. I did try to fact check that before posting but didn't realise that mentions of peppers in recipes were referring to bell peppers rather than chilli peppers.",1.0,109,0.009174311926605505,positive
1 more day until the reveal of Gen 10,0,9,0.0,neutral
"This game looks good! Personally, I don't want gen 9 so soon after legends, but I'm really hoping that they take their time and don't rush the game.",1.0,27,0.037037037037037035,positive
"Definitely Spain*The streets heavily resemble Barcelona with its beautiful mosaics*That giant building resembles that one cathedral I forget the name of*You can see a painting of a flamenco dancer on the wall of the MC’s house*You can see a split second of the region map and it matches the shape of Spain*I see lots of nautical stuff in the live action shots (you can even see some treasure maybe hinting at pirates?)*There’s a carefully hidden globe in the live action shots that has its face turned away from Europe (the Pokémon company has done to hint at countries before)*It would be perfectly tied to Galar since Spain and England have a historic rivalry*The starters official names are Sprigatito, Fuecoco, and Quaxly *Spain’s republic flag in the 1930s had violet and red stripes on it",0,132,0.0,neutral
Seeing all the nice comments about the trailer really shows the impact of legends Arceus and the hope it provided for the future of Pokemon games,1.0,26,0.038461538461538464,positive
Back after gen 10 reveal. (likely) 5 year gap between generations is something to really be excited about,0,18,0.0,neutral
Wait…the NPCs can MOVE NOW?!,0,5,0.0,neutral
"I'm cautiously optimistic for this. One gimmick I'm hoping this has is regional variants. I'm not gonna ask for the entire national dex, but I at least hope for a good challenging postgame location and not just another bland battle tower. I'm also hoping that we have some interesting postgame story.",2.0,48,0.041666666666666664,positive
Alright it makes me very excited to see that Arceus was truly just a testing the waters. Excited to see what they (hopefully) bring to flesh out the open world style gameplay more,-1.0,33,-0.030303030303030304,negative
How did pokemon get away with murder,0,7,0.0,neutral
"Well Spain was on my shortlist of possible region inspirations (they added Portugal which was not on that list but makes sense), and kinda something I wanted considering the architecture and unique culture, so I’m looking forward to this. I’m not sure I like the starters though but I remain open to seeing how they develop (I think it’s the eyes of the duck and gator ones that throw me?).",4.0,64,0.0625,positive
"The fact that it looks like its a modern world version of Pokémon legends arceus is also amazingNow I'm looking forward to watching herovoltsy, munchingorange and deebeegeek play this gameEdit holy moly I didn't expect to get so many likes thanks everyone",2.0,41,0.04878048780487805,positive
"i remember when gen 4 was the newest and coolest thing, now 9 gen is coming out crazy!",0,17,0.0,neutral
Came back after gen 10 announcement,0,6,0.0,neutral
THE STARTER OMG PLS BE GOOD EVOLUTION PLS BE GOOD,0.5,10,0.05,positive
So so excited I really thought it was going to be detective Pikachu 2 but this is even more of a surprise! I'm really hoping that development will run smoothly can't wait for future news!!,-1.0,34,-0.029411764705882353,negative
"With how many grass types are in this trailer, I would love a Grass-type elite four member. We haven't had one (that I can recall) that really deals a variety of status moves and would make fighting them all the more interesting",2.0,40,0.05,positive
"Remember when this was new <span class=""ytAttributedStringInlineBlockMod"" style=""margin-left: 2px; margin-right: 2px;""><img alt=""😢"" class=""ytCoreImageHost ytAttributedStringImageElement ytAttributedStringImageAlignmentVerticalCenter ytCoreImageContentModeScaleToFill ytCoreImageLoaded"" style=""height: 16px; width: 16px;"" src=""./scarlet_files/emoji_u1f622.png"">",0,6,0.0,neutral
"It would be cool for Kalos to be situated right up north of the region which seems to represent Iberia, since France is directly north of Spain. It would add a nice sense of continuity to the series if the game takes place in the mega-evolution timeline. If it doesn’t, an alternate world Kalos would be cool to reference.",1.5,59,0.025423728813559324,positive
"My childhood dream has come true. My heartfelt thanks, Game Freak.",2.0,11,0.18181818181818182,positive
"Guys, just think for a second. Gamefreak has possibly been working on these games since before Sword and Shield released. That's just how they work.",0,25,0.0,neutral
I'm so excited I want to see a field of Psyducks all holding their heads waddling around I will be there a lot laughing at those silly ducks,1.0,26,0.038461538461538464,positive
"I kinda wasn’t expecting Gen 9 because of Legends Arceus, but I love how it looks! Especially the textures on the Pokémon models!",1.0,21,0.047619047619047616,positive
"Don't know what the Fire Starter is, but it looks great!",1.0,11,0.09090909090909091,positive
"I gotta admit, I wasn't expecting Gen 9 today at all, but it looks so good! That city reminds me a lot of the one from the Rise of Darkrai movie, which is my favorite Pokemon movie. The Pokemon models look amazing! And a seamless open world (according to Serebii)? Holy crap? And I currently can't pick between the Grass and the Fire starter. The Grass one is really cute, but the Fire one easily has the most interesting design. Like what the heck is that one gonna evolve into?Update: I've decided. The Fire starter. Fuecoco. I want that one. I can't stop thinking about it.",5.0,100,0.05,positive
"Man, this trailer really was something magical only a few years ago.",0,12,0.0,neutral
"I wasn’t expecting them to come out with another new generation this soon. And with them announcing this just a month after Legends… I’m legit not sure wether this was a good idea or not.<span class=""ytAttributedStringInlineBlockMod"" style=""margin-left: 2px; margin-right: 2px;""><img alt=""😕"" class=""ytCoreImageHost ytAttributedStringImageElement ytAttributedStringImageAlignmentVerticalCenter ytCoreImageContentModeScaleToFill"" style=""height: 16px; width: 16px;"">",1.0,33,0.030303030303030304,positive
For this next game I do hope they give smeargle and evolution or at least a regional differences but keep the painting perspective of him given the art in Spain. In which case I can see the water type based off what looks like an artist cap on its head that it’s evolution line revolves around painting. Another thing they could pull as a legendary would be one of the folklore creatures ofSpain being Lariosauro. Which is a sea monster so he could be another water legendary possibly.,1.0,86,0.011627906976744186,positive
"I love how the pokemon in these games were given new body texture to make them look a little more realistic, similar to what pokken tournament did.",0.0,26,0.0,neutral
I’m glad that the series has grown to its huge success when adding in new elements to make the games exciting.,3.0,21,0.14285714285714285,positive
"This is an interesting reveal. The game looks nice, and it seems to be what people thought Sword and Shield would be like before it's reveal. Judging by the starter designs right now, this may be the first time I actually choose a type other than fire (in this case the grass starter), but I'll wait for the evolutions first (I'll probably get both if I get both games). I didn't think we'd see Generation 9 so soon, as I assumed that 2022 would just be for Legends: Arceus.I also wonder how many people realise that this Generation will actually push the number of Pokémon into the quadruple digits, and that we'll finally see Pokémon Number 1000.",4.0,112,0.03571428571428571,positive
"I’m maintaining a stance of cautiously optimistic. From what I’ve seen thus far I’ll probably end up going with the grass starter (as usual), some of the pokemon shown look to have had a lot of attention paid to detail (especially seviper and magnemite) but we’ll have to see how well that translates to the actual games, the move animation shown seems like more of the same and a lot of the graphics in the trailer besides those mentioned above seem iffy. Granted there’s still several months for finishing touches and this is just the first trailer so we’ll see how it develops.",1.0,103,0.009708737864077669,positive
"I'm not sure how I feel about the starters, the grass one looks cute though. I wasn't expecting Gen 9 already after Legends released just last month. But hopefully this will be fun, I can't wait to see how they handle the gyms and PvP stuff!",-1.0,42,-0.023809523809523808,negative
Gen 9- Team fire crocGen 10- Team water gecko,0,9,0.0,neutral
The grass starter is fantastic the fire starter is going to have a cool final evolution and the water starter is the surprise factor,2.0,24,0.08333333333333333,positive
"I lost my my mind when I first realized this was gen 9 already. It looks so good.Edit: no it didnt look good idk what I was on<span class=""ytAttributedStringInlineBlockMod"" style=""margin-left: 2px; margin-right: 2px;""><img alt=""💀"" class=""ytCoreImageHost ytAttributedStringImageElement ytAttributedStringImageAlignmentVerticalCenter ytCoreImageContentModeScaleToFill ytCoreImageLoaded"" style=""height: 16px; width: 16px;"" src=""./scarlet_files/emoji_u1f480.png"">",0.0,25,0.0,neutral
"I was NOT expecting Gen 9 until next year at least!! This was a great surprise!! I'm really glad they're using the Legends Arceus art style for this game, it's so pretty! I hope they also implements most of Arceus's mechanics, too, like hiding in grass to sneak up on wild Pokemon to catch or battle them. And I really hope this game will be open world, and let us tackle the gyms in any order (even though that likely won't happen). The forced, linear path is stale and annoying at this point.In the Pokemon Adventures/Special manga, the gyms can be tackled in any order, and gym leaders keep Pokemon of various levels to accommodate trainers of varying experience to give them a proper challenge. I want to see this implemented into the games going forward. I want choices, THAT'S what makes an adventure an adventure.",3.5,140,0.025,positive
The hype we all felt when we saw this trailer was insane! I really hope Gen 9 hits it out of the ballpark with the open world like Legends did,1.0,29,0.034482758620689655,positive
"I knew it. Sword and Shield was baby's first console game. Much like Pokemon Red, Blue and Yellow, it was kind of bare because they were testing the waters. Legends: Arkoos burst the door WIDE open for what Pokemon can be like on the switch. And they are RUNNING FULL TILT towards that door.",0,53,0.0,neutral
"Definitely getting the Grass starter. Haven't picked one since Sapphire, looking forward to seeing these games come out. Although I'll wait for the Red &amp; Purple Legendaries to be revealed before I pick a game.",2.0,34,0.058823529411764705,positive
"I'd never thought I would say this, but they're pumping out games faster than I can play them lmao",0,17,0.0,neutral
Really hoping that Gen 10 will bring us really good starters!Please Do NOT mess up the Water starter,2.0,17,0.11764705882352941,positive
"Okay, so I have a theory on why we're getting three Pokemon games in the span of a year - Pokemon Legends: Arceus was likely done by their A-team/core staff members, GF outsourced their Gen 4 remakes to ILCA around the same time Sword/Shield was being distributed for worldwide release, and I have a hunch that this game is being developed by their newest, least experienced staff, basically bringing newer blood into an increasingly stagnant franchise, which is why I believe that Pokemon Scarlet and Violet will be the mainline series' first soft reboots since 2010's Black and White. Even the choice to name the upcoming games from the color wheel feels like a borrowed influence from the first two generations, so I feel like they're really going for something more anew with the way they approach the series' main building blocks and subsequent tropes. Here's hoping these are the game we've been looking forward to like we wanted from last generation.",2.0,158,0.012658227848101266,positive
"I can’t believe Gen 9 is peaking its head now of all times, but it looks pretty enticing. That fire type starter took my attention. It’s kinda like Totadile. And the graphics looks like Legends with a hint of Unite thrown in. I honestly can’t wait for it. <span class=""ytAttributedStringInlineBlockMod"" style=""margin-left: 2px; margin-right: 2px;""><img alt=""❤"" class=""ytCoreImageHost ytAttributedStringImageElement ytAttributedStringImageAlignmentVerticalCenter ytCoreImageContentModeScaleToFill ytCoreImageLoaded"" style=""height: 16px; width: 16px;"" src=""./scarlet_files/emoji_u2764.png"">",1.0,47,0.02127659574468085,positive
"Winds &amp; Waves kinda looks like it has the graphical detail of the players house area in Scarlet &amp; Violet but like….everywhere this time <span class=""ytAttributedStringInlineBlockMod"" style=""margin-left: 2px; margin-right: 2px;""><img alt=""😅"" class=""ytCoreImageHost ytAttributedStringImageElement ytAttributedStringImageAlignmentVerticalCenter ytCoreImageContentModeScaleToFill ytCoreImageLoaded"" style=""height: 16px; width: 16px;"" src=""./scarlet_files/emoji_u1f605.png"">",0,25,0.0,neutral
Can't wait to see the new gimmick! Gen 6: Mega EvolutionGen 7: Z MovesGen 8: DynamaxGen 9: ???,-1.0,18,-0.05555555555555555,negative
I really love how colorful the world looks! Reminds me of Super Mario Sunshine. So excited to see more of it though didn’t expect to see Gen 9 release so soon after Arceus.,1.0,32,0.03125,positive
"Pokemon Scarlet and Violet looks so great!!! I feel like I’m choosing the Grass-type starter this time. I haven’t picked a Grass-type starter since Gen 5 which is the gen I started playing!!! Thank you so much Pokemon! <span class=""ytAttributedStringInlineBlockMod"" style=""margin-left: 2px; margin-right: 2px;""><img alt=""🙏🏻"" class=""ytCoreImageHost ytAttributedStringImageElement ytAttributedStringImageAlignmentVerticalCenter ytCoreImageContentModeScaleToFill ytCoreImageLoaded"" style=""height: 16px; width: 16px;"" src=""./scarlet_files/emoji_u1f64f_1f3fb.png"">",2.0,36,0.05555555555555555,positive
"Can’t believe it’s been 4 years already, remember it so well <span class=""ytAttributedStringInlineBlockMod"" style=""margin-left: 2px; margin-right: 2px;""><img alt=""😢"" class=""ytCoreImageHost ytAttributedStringImageElement ytAttributedStringImageAlignmentVerticalCenter ytCoreImageContentModeScaleToFill ytCoreImageLoaded"" style=""height: 16px; width: 16px;"" src=""./scarlet_files/emoji_u1f622.png"">",0,12,0.0,neutral
I love the details on the Pokémon. Seviper with Scales and Magnemite with a metallic look.,1.0,15,0.06666666666666667,positive
"Legends Arceus was definitely a test to see how well Gamefreak could incorporate their new gameplay style into future gens. I still think 2022 is too early for Gen 9 to release, but going off this trailer it actually looks pretty smooth.",-1.0,41,-0.024390243902439025,negative
You know it’s going to be good when they use colours for the title of their games,1.0,17,0.058823529411764705,positive
"Boy, what a surprise we got",0,6,0.0,neutral
Two of my dogs growing up were called Scarlet and Violet. Had them both at the same time and one was a red Boxer and the other a yellow Labrador. So these games already have quite a lot of meaning to me.,0,42,0.0,neutral
"I’m super excited! Glad they seem to be going the Legends route for wild Pokémon, love the starters, and - while Pokémon game graphics aren’t a personal high priority for me as long as the game’s fun- this looks like it could be the best looking 3D Pokémon yet (low as that bar is.)All I’ll say is Gamefreak; PLEASE, take all the time you need. I know it’s only two months into the year and I don’t know how long you’ve been working on this, but if you need more time to make this game great, use it. I’d rather see an early-to-mid 2023 release if required, than see this promising setup squandered just to make an arbitrary release schedule.",5.0,118,0.0423728813559322,positive
"3 years ago, omg...",0,4,0.0,neutral
"I'm loving the new opening theme! The new theme is definitely giving me naval/military band vibes since, historically speaking, Spain and Portugal were naval powers.",1.0,25,0.04,positive
"Bugga, was hoping they'd keep the Snake Zodiac for an Austrlalian region.Unless this Croc is based on the Dragon, but then that'd mean Charmander was Snake themed this whole time lol <span class=""ytAttributedStringInlineBlockMod"" style=""margin-left: 2px; margin-right: 2px;""><img alt=""🔥"" class=""ytCoreImageHost ytAttributedStringImageElement ytAttributedStringImageAlignmentVerticalCenter ytCoreImageContentModeScaleToFill ytCoreImageLoaded"" style=""height: 16px; width: 16px;"" src=""./scarlet_files/emoji_u1f525.png"">",1.0,32,0.03125,positive
Really want to play this game. Love the trailer,2.0,9,0.2222222222222222,positive
I'm very on board with the more realistic Pokémon. The attention to detail with their models and animation really makes them feel like real animals. That's the best part of Pokémon for me,1.0,33,0.030303030303030304,positive
This is hype and I can't wait!,0.0,6,0.0,neutral
"SUPER EXCITED!!! Can't wait to get my hands on Pokemon Scarlet and Violet!!! <span class=""ytAttributedStringInlineBlockMod"" style=""margin-left: 2px; margin-right: 2px;""><img alt=""❤"" class=""ytCoreImageHost ytAttributedStringImageElement ytAttributedStringImageAlignmentVerticalCenter ytCoreImageContentModeScaleToFill ytCoreImageLoaded"" style=""height: 16px; width: 16px;"" src=""./scarlet_files/emoji_u2764.png"">",-1.0,14,-0.07142857142857142,negative
I am really worried about this game’s reception. Legends Arceus set the bar really high. This game could face some harsh criticisms.  Other than that i am really excited for it.,0,29,0.0,neutral
"I love that the new nation seems inspired by Spain. Also, the Grass and Fire starters have Spanish words on them (Spirigatito and Fuecoco)",1.0,23,0.043478260869565216,positive
Can’t wait for this game to come!!!! So hyped,2.0,9,0.2222222222222222,positive
"I love the environments that were shown,the starter designs...let's hope they'll get good typing and good evolutions",1.5,16,0.09375,positive
Hope there will be voice acting when interacting with story relevant characters. I really want to hear some Spanish lol. Looks beautiful and I can't wait to explore whatever this region is gonna be called.,0.0,33,0.0,neutral
"I’m both worried and excited at the same time. I hope this doesn’t end up like a certain <span class=""ytAttributedStringItalicized"" dir=""auto"" style=""font-weight: 400;"">other",0,18,0.0,neutral
Galar drop still being the best of the 3 imo. For switch,1.0,12,0.08333333333333333,positive
"I am liking this so far, specially the fact this has a chance to include my country in this, because this looks really like Spain and since Portugal is too small to make a region on its own (kanto, johto, hoenn, sinnoh, and maybe Unova are exceptions) it could be an Iberian region (Portugal + Spain) specially since both countries became one at one time.",1.0,64,0.015625,positive
"Someone hold me, this is too epic",1.0,7,0.14285714285714285,positive
"I love the new starters! Finally! A leaf cat, a water duck, and what looks like an apple fire Crocodile. The final evolutions are gonna be dope!",2.0,26,0.07692307692307693,positive
It's coming. We get to experience the hype of witnessing a new generation of starter Pokemon. Scarlet and Violet were the first games that I got to watch the announcement trailer as it happened. (I started playing the games with sword and Shield around 2 years after it came out),1.0,48,0.020833333333333332,positive
I haven't been this excited about a new gen since Black and White. I felt that kind of joy I haven't felt since I was a kid about these games. Hopefully they live up to the hopes we have for this new gen.,0,39,0.0,neutral
"I am surprised they are bringing back the classic color versions this time, with Scarlet and Violet. That green starter Pokémon looks cool. Now I am curious about the game.",1.0,28,0.03571428571428571,positive
"Seeing how close this game is to legends makes me think that legends was just kind of a beta test for this one, much like how the wild area was a beta test for legends. And seeing how far into development this game looks only solidifies that belief",0,48,0.0,neutral
I'm praying to God that generation 10 is actually good,1.0,10,0.1,positive
I'm absolutely in love with the starters! I can't wait to see more of this game! :D,0.0,16,0.0,neutral
"Wow, I definitely did not expect to see Generation 9 this year since we got Pokemon BDSP on November 2021 and then we got Legends: Arceus soon after on January 2022, hopefully Scarlet/Violet don't suffer in quality as a result of so many releases in quick succession but I am still very excited for the new games though.",0,55,0.0,neutral
So good!,1.0,2,0.5,positive
They teased sandwiches in this!,0,5,0.0,neutral
"Legends arceus opened a door that can't be closed anymore, this game was the perfect next step in the series we could have hoped for! With optimism I think we can all say this will be amazing.",2.0,36,0.05555555555555555,positive
I'm shocked they're able to release this the same year as Arceus but I've gotta say I have super high hopes. Let's freaking go dude,0,24,0.0,neutral
I legit can’t wait to see what the starter’s evolutions are gonna look like.,1.0,13,0.07692307692307693,positive
"Yt algorithm <span class=""ytAttributedStringInlineBlockMod"" style=""margin-left: 2px; margin-right: 2px;""><img alt=""😂"" class=""ytCoreImageHost ytAttributedStringImageElement ytAttributedStringImageAlignmentVerticalCenter ytCoreImageContentModeScaleToFill ytCoreImageLoaded"" style=""height: 16px; width: 16px;"" src=""./scarlet_files/emoji_u1f602.png"">",0,3,0.0,neutral
Im so intrigued I loved the way legends of arceus was done in terms of catching pokemon and hope that this will carry it on the world looks beautiful as wwll,0,30,0.0,neutral
"I don't care what people say, these starters are adorable and I love them!Gen 9 hype!!",2.0,14,0.14285714285714285,positive
"I'm hoping this new game has some elements of the old traditional ones with gyms plus beautiful buildings and architectures AND the open world pokemon catching concept and side quests, it'll be so wholesome!! :D",0,35,0.0,neutral
"Came after the announcement for Pokemon winds and waves and damn it’s been so long that this game come out it so nostalgic to me, years do pass by so quick cause i remember watching this trailer when I wasn’t into Pokemon as much until SV changed everything for me, SV was glitch and laggy mess but I still had fun playing the game and loved it, So I can’t wait to play gen 10!",-2.0,71,-0.028169014084507043,negative
It feels like the generations are coming out so fast.,0,10,0.0,neutral
"Aww, I love the glass starter, and the other two are intestering as well. I was hoping they would do a Legends-style game for the next generation and it looks like they are, so I'm excited to see how this game turns out.",1.0,41,0.024390243902439025,positive
The fact that this is confirmed to be open-world with no borders and New Pokémon Snap-esque graphics makes this game feel like a fever dream to me!,0.0,27,0.0,neutral
"I love how everyone went straight to doctor doof,'a detective Pikachu sequel?''GENERATION 9!?'",1.0,12,0.08333333333333333,positive
"I called this back when Arceus came out, but I am still 100% pleased and excited for this game to come out.",0,20,0.0,neutral
I love the new starters!! Wonder what their names are,1.0,9,0.1111111111111111,positive
"This new Legends:Arceus format, WITH gyms, looks amazing. As soon as Legends came out, I was thinking how cool an entirely open-world game would be, with all the usual Pokemon game features, like shops/gyms/towns/etc. This formula reminds me a LOT of the Minecraft Pixelmon mod, and that makes me very excited! I can't wait to see what the final forms of the starters look like! The first stages are a bit weird to say the least... currently planning on choosing the grass kitty :)From what I can tell, there's a lot of Spanish vibes with this new region! Seems pretty cool! That also begs the question, what new/returning battle gimmick can we expect? Dynamax again? Megas returning??? Z moves? No gimmick???? Also... will there be Home support on launch unlike BDSP/PLA?????I'm excited!",-0.5,129,-0.003875968992248062,negative
This goes to show how fast time is going by. A 2027 release for Winds and Waves is perfect.,1.0,19,0.05263157894736842,positive
